"solarSystemID";"solarSystemName";"class";"effect";"static1";"static2"
"31001207";"J130719";"3";;"U210";
"31001206";"J122041";"3";;"U210";
"31001205";"J113339";"3";"Pulsar";"U210";
"31001204";"J134629";"3";;"U210";
"31001203";"J113432";"3";"Black Hole";"U210";
"31001202";"J150048";"3";;"U210";
"31001201";"J103032";"3";"Cataclysmic Variable";"U210";
"31001200";"J151733";"3";"Wolf-Rayet Star";"U210";
"31001209";"J101048";"3";;"U210";
"31001210";"J114119";"3";"Black Hole";"U210";
"31001219";"J131716";"3";"Red Giant";"U210";
"31001218";"J135214";"3";"Magnetar";"U210";
"31001217";"J204842";"3";;"U210";
"31001216";"J163911";"3";"Red Giant";"U210";
"31001215";"J133521";"3";;"U210";
"31001214";"J143040";"3";;"U210";
"31001213";"J151433";"3";;"U210";
"31001212";"J104903";"3";;"U210";
"31001211";"J110411";"3";;"U210";
"31001199";"J212159";"3";;"U210";
"31001198";"J104626";"3";;"U210";
"31001197";"J110121";"3";"Wolf-Rayet Star";"U210";
"31001185";"J223601";"3";"Magnetar";"U210";
"31001184";"J135304";"3";;"U210";
"31001183";"J214744";"3";"Wolf-Rayet Star";"U210";
"31001182";"J144751";"3";;"U210";
"31001181";"J164501";"3";;"U210";
"31001180";"J212812";"3";"Wolf-Rayet Star";"U210";
"31001179";"J142603";"3";"Wolf-Rayet Star";"U210";
"31001178";"J164338";"3";"Magnetar";"U210";
"31001177";"J231240";"3";;"D845";
"31001186";"J103529";"3";;"U210";
"31001187";"J161051";"3";"Cataclysmic Variable";"U210";
"31001196";"J143110";"3";;"U210";
"31001195";"J121706";"3";"Pulsar";"U210";
"31001194";"J205136";"3";;"U210";
"31001193";"J171542";"3";;"U210";
"31001192";"J222732";"3";;"U210";
"31001191";"J152741";"3";;"U210";
"31001190";"J140322";"3";;"U210";
"31001189";"J113048";"3";;"U210";
"31001188";"J224352";"3";;"U210";
"31001176";"J222120";"3";;"D845";
"31001265";"J113647";"3";;"K346";
"31001253";"J171420";"3";;"K346";
"31001252";"J164729";"3";"Wolf-Rayet Star";"K346";
"31001251";"J152757";"3";;"K346";
"31001250";"J214009";"3";;"K346";
"31001249";"J101243";"3";;"K346";
"31001248";"J160111";"3";"Wolf-Rayet Star";"K346";
"31001247";"J141046";"3";;"K346";
"31001246";"J153546";"3";"Wolf-Rayet Star";"K346";
"31001245";"J114010";"3";;"K346";
"31001254";"J232441";"3";"Red Giant";"K346";
"31001255";"J131656";"3";;"K346";
"31001264";"J104835";"3";;"K346";
"31001263";"J172701";"3";"Wolf-Rayet Star";"K346";
"31001262";"J104841";"3";;"K346";
"31001261";"J104416";"3";"Pulsar";"K346";
"31001260";"J212207";"3";;"K346";
"31001259";"J132746";"3";;"K346";
"31001258";"J120124";"3";;"K346";
"31001257";"J230708";"3";;"K346";
"31001256";"J135406";"3";"Black Hole";"K346";
"31001244";"J122442";"3";"Black Hole";"K346";
"31001243";"J161854";"3";"Black Hole";"K346";
"31001242";"J115512";"3";;"K346";
"31001230";"J152544";"3";"Wolf-Rayet Star";"K346";
"31001229";"J224401";"3";;"K346";
"31001228";"J132037";"3";;"K346";
"31001227";"J113705";"3";"Black Hole";"K346";
"31001226";"J145717";"3";"Pulsar";"K346";
"31001225";"J212025";"3";"Magnetar";"K346";
"31001224";"J121921";"3";"Wolf-Rayet Star";"K346";
"31001223";"J165847";"3";"Cataclysmic Variable";"K346";
"31001222";"J144103";"3";;"K346";
"31001231";"J114506";"3";;"K346";
"31001232";"J231245";"3";"Red Giant";"K346";
"31001241";"J173330";"3";;"K346";
"31001240";"J125944";"3";"Magnetar";"K346";
"31001239";"J160822";"3";;"K346";
"31001238";"J151045";"3";;"K346";
"31001237";"J131245";"3";"Pulsar";"K346";
"31001236";"J152333";"3";;"K346";
"31001235";"J214600";"3";"Black Hole";"K346";
"31001234";"J105033";"3";;"K346";
"31001233";"J151804";"3";"Pulsar";"K346";
"31001221";"J105447";"3";;"K346";
"31001130";"J105409";"3";;"D845";
"31001118";"J101500";"3";;"D845";
"31001117";"J163745";"3";;"D845";
"31001116";"J104837";"3";;"D845";
"31001115";"J173223";"3";;"D845";
"31001114";"J103353";"3";;"D845";
"31001113";"J132721";"3";;"D845";
"31001112";"J223109";"3";"Cataclysmic Variable";"D845";
"31001111";"J145615";"3";;"D845";
"31001110";"J144553";"3";;"D845";
"31001119";"J224826";"3";"Wolf-Rayet Star";"D845";
"31001120";"J230905";"3";;"D845";
"31001129";"J235630";"3";;"D845";
"31001128";"J162437";"3";;"D845";
"31001127";"J125403";"3";;"D845";
"31001126";"J113334";"3";;"D845";
"31001125";"J134136";"3";;"D845";
"31001124";"J204030";"3";;"D845";
"31001123";"J165153";"3";"Pulsar";"D845";
"31001122";"J122220";"3";"Magnetar";"D845";
"31001121";"J110924";"3";;"D845";
"31001109";"J131859";"3";"Wolf-Rayet Star";"D845";
"31001108";"J141451";"3";;"D845";
"31001107";"J153051";"3";;"D845";
"31001095";"J205412";"3";;"D845";
"31001094";"J133041";"3";"Cataclysmic Variable";"D845";
"31001093";"J160739";"3";"Pulsar";"D845";
"31001092";"J103326";"3";;"D845";
"31001091";"J170409";"3";"Red Giant";"D845";
"31001090";"J144725";"3";"Magnetar";"D845";
"31001089";"J124830";"3";;"D845";
"31001088";"J133207";"3";"Pulsar";"D845";
"31001087";"J155124";"3";;"D845";
"31001096";"J145851";"3";"Cataclysmic Variable";"D845";
"31001097";"J132737";"3";"Red Giant";"D845";
"31001106";"J145645";"3";;"D845";
"31001105";"J221447";"3";;"D845";
"31001104";"J233739";"3";;"D845";
"31001103";"J101736";"3";;"D845";
"31001102";"J142951";"3";;"D845";
"31001101";"J221515";"3";;"D845";
"31001100";"J131802";"3";"Wolf-Rayet Star";"D845";
"31001099";"J151405";"3";;"D845";
"31001098";"J130247";"3";"Black Hole";"D845";
"31001086";"J100129";"3";;"D845";
"31001175";"J121603";"3";;"D845";
"31001163";"J125243";"3";;"D845";
"31001162";"J122259";"3";"Pulsar";"D845";
"31001161";"J114358";"3";;"D845";
"31001160";"J155008";"3";;"D845";
"31001159";"J164104";"3";;"D845";
"31001158";"J142443";"3";"Wolf-Rayet Star";"D845";
"31001157";"J152044";"3";"Magnetar";"D845";
"31001156";"J150737";"3";;"D845";
"31001155";"J113347";"3";;"D845";
"31001164";"J114508";"3";;"D845";
"31001165";"J125216";"3";;"D845";
"31001174";"J231545";"3";"Pulsar";"D845";
"31001173";"J213411";"3";"Red Giant";"D845";
"31001172";"J165936";"3";;"D845";
"31001171";"J133121";"3";;"D845";
"31001170";"J110425";"3";"Pulsar";"D845";
"31001169";"J100156";"3";;"D845";
"31001168";"J101354";"3";;"D845";
"31001167";"J101612";"3";;"D845";
"31001166";"J113143";"3";;"D845";
"31001154";"J144636";"3";;"D845";
"31001153";"J220438";"3";;"D845";
"31001152";"J124327";"3";;"D845";
"31001140";"J134431";"3";;"D845";
"31001139";"J135036";"3";"Cataclysmic Variable";"D845";
"31001138";"J172052";"3";"Pulsar";"D845";
"31001137";"J154634";"3";"Black Hole";"D845";
"31001136";"J212304";"3";"Cataclysmic Variable";"D845";
"31001135";"J104643";"3";"Wolf-Rayet Star";"D845";
"31001134";"J143918";"3";;"D845";
"31001133";"J131559";"3";"Red Giant";"D845";
"31001132";"J152931";"3";;"D845";
"31001141";"J121105";"3";;"D845";
"31001142";"J120357";"3";;"D845";
"31001151";"J223658";"3";;"D845";
"31001150";"J121300";"3";"Red Giant";"D845";
"31001149";"J115502";"3";;"D845";
"31001148";"J142400";"3";;"D845";
"31001147";"J114916";"3";;"D845";
"31001146";"J170132";"3";"Black Hole";"D845";
"31001145";"J154934";"3";"Cataclysmic Variable";"D845";
"31001144";"J232826";"3";;"D845";
"31001143";"J101854";"3";;"D845";
"31001131";"J163529";"3";;"D845";
"31001580";"J141342";"4";;"X877";"C247"
"31001568";"J112110";"4";;"X877";"U574"
"31001567";"J141252";"4";"Cataclysmic Variable";"X877";"U574"
"31001566";"J154706";"4";;"X877";"U574"
"31001565";"J165719";"4";"Pulsar";"X877";"H900"
"31001564";"J145659";"4";;"X877";"H900"
"31001563";"J212851";"4";"Magnetar";"X877";"H900"
"31001562";"J145604";"4";;"X877";"H900"
"31001561";"J141633";"4";;"X877";"H900"
"31001560";"J212129";"4";;"X877";"H900"
"31001569";"J140912";"4";;"X877";"U574"
"31001570";"J165532";"4";;"X877";"U574"
"31001579";"J133157";"4";"Pulsar";"X877";"C247"
"31001578";"J134527";"4";"Wolf-Rayet Star";"X877";"C247"
"31001577";"J123458";"4";;"X877";"C247"
"31001576";"J124109";"4";"Black Hole";"X877";"C247"
"31001575";"J221855";"4";"Magnetar";"X877";"C247"
"31001574";"J163435";"4";"Wolf-Rayet Star";"X877";"C247"
"31001573";"J122934";"4";;"X877";"C247"
"31001572";"J130828";"4";"Wolf-Rayet Star";"X877";"U574"
"31001571";"J161037";"4";;"X877";"U574"
"31001559";"J151940";"4";;"X877";"H900"
"31001558";"J124727";"4";;"X877";"H900"
"31001557";"J152654";"4";"Cataclysmic Variable";"X877";"H900"
"31001545";"J160459";"4";"Red Giant";"X877";"U574"
"31001544";"J102439";"4";"Magnetar";"X877";"U574"
"31001543";"J160455";"4";;"X877";"U574"
"31001542";"J153116";"4";"Black Hole";"X877";"U574"
"31001541";"J154109";"4";;"X877";"U574"
"31001540";"J112630";"4";;"X877";"U574"
"31001539";"J141931";"4";;"X877";"C247"
"31001538";"J131004";"4";"Black Hole";"X877";"C247"
"31001537";"J162819";"4";;"X877";"C247"
"31001546";"J131712";"4";;"X877";"U574"
"31001547";"J140244";"4";"Wolf-Rayet Star";"X877";"H900"
"31001556";"J104502";"4";;"X877";"H900"
"31001555";"J220151";"4";;"X877";"H900"
"31001554";"J120450";"4";"Red Giant";"X877";"H900"
"31001553";"J162251";"4";"Black Hole";"X877";"H900"
"31001552";"J140545";"4";;"X877";"H900"
"31001551";"J120409";"4";;"X877";"H900"
"31001550";"J154541";"4";;"X877";"H900"
"31001549";"J125213";"4";"Magnetar";"X877";"H900"
"31001548";"J150635";"4";"Red Giant";"X877";"H900"
"31001536";"J132256";"4";"Cataclysmic Variable";"X877";"C247"
"31001625";"J124933";"4";"Cataclysmic Variable";"X877";"C247"
"31001613";"J143140";"4";"Magnetar";"X877";"N766"
"31001612";"J133936";"4";;"X877";"N766"
"31001611";"J131252";"4";;"X877";"H900"
"31001610";"J112150";"4";;"X877";"H900"
"31001609";"J115304";"4";;"X877";"H900"
"31001608";"J133957";"4";"Red Giant";"X877";"H900"
"31001607";"J204506";"4";;"X877";"H900"
"31001606";"J211328";"4";;"X877";"H900"
"31001605";"J155313";"4";;"X877";"N766"
"31001614";"J154833";"4";;"X877";"N766"
"31001615";"J101331";"4";;"X877";"N766"
"31001624";"J131113";"4";;"X877";"N766"
"31001623";"J134414";"4";;"X877";"N766"
"31001622";"J150320";"4";"Black Hole";"X877";"N766"
"31001621";"J101604";"4";"Pulsar";"X877";"N766"
"31001620";"J130554";"4";;"X877";"N766"
"31001619";"J152421";"4";;"X877";"N766"
"31001618";"J140215";"4";;"X877";"N766"
"31001617";"J150951";"4";"Black Hole";"X877";"N766"
"31001616";"J151359";"4";;"X877";"N766"
"31001604";"J162632";"4";;"X877";"N766"
"31001603";"J124930";"4";;"X877";"N766"
"31001602";"J135908";"4";;"X877";"N766"
"31001590";"J154724";"4";;"X877";"H900"
"31001589";"J131037";"4";;"X877";"H900"
"31001588";"J213615";"4";"Magnetar";"X877";"H900"
"31001587";"J134732";"4";"Red Giant";"X877";"H900"
"31001586";"J102844";"4";;"X877";"H900"
"31001585";"J133358";"4";;"X877";"C247"
"31001584";"J112928";"4";;"X877";"C247"
"31001583";"J152628";"4";"Black Hole";"X877";"C247"
"31001582";"J130343";"4";"Black Hole";"X877";"C247"
"31001591";"J213139";"4";"Pulsar";"X877";"H900"
"31001592";"J103104";"4";"Cataclysmic Variable";"X877";"H900"
"31001601";"J124306";"4";;"X877";"N766"
"31001600";"J171225";"4";"Black Hole";"X877";"N766"
"31001599";"J104714";"4";"Pulsar";"X877";"H900"
"31001598";"J102409";"4";;"X877";"H900"
"31001597";"J162303";"4";"Black Hole";"X877";"H900"
"31001596";"J215935";"4";;"X877";"H900"
"31001595";"J102521";"4";;"X877";"H900"
"31001594";"J142822";"4";"Wolf-Rayet Star";"X877";"H900"
"31001593";"J121116";"4";"Wolf-Rayet Star";"X877";"H900"
"31001581";"J145757";"4";"Black Hole";"X877";"C247"
"31001490";"J103008";"4";"Magnetar";"P060";"N766"
"31001478";"J152443";"4";;"P060";"H900"
"31001477";"J171937";"4";;"P060";"H900"
"31001476";"J132149";"4";;"P060";"H900"
"31001475";"J155338";"4";;"P060";"H900"
"31001474";"J160800";"4";"Pulsar";"P060";"H900"
"31001473";"J231341";"4";;"P060";"H900"
"31001472";"J132309";"4";;"P060";"H900"
"31001471";"J212954";"4";;"P060";"N766"
"31001470";"J204635";"4";;"P060";"N766"
"31001479";"J111329";"4";"Red Giant";"P060";"X877"
"31001480";"J171334";"4";;"P060";"X877"
"31001489";"J135508";"4";;"P060";"N766"
"31001488";"J155521";"4";"Cataclysmic Variable";"P060";"N766"
"31001487";"J165423";"4";;"P060";"N766"
"31001486";"J110736";"4";"Wolf-Rayet Star";"P060";"N766"
"31001485";"J125031";"4";;"P060";"X877"
"31001484";"J145838";"4";;"P060";"X877"
"31001483";"J165920";"4";;"P060";"X877"
"31001482";"J151520";"4";"Pulsar";"P060";"X877"
"31001481";"J115552";"4";;"P060";"X877"
"31001469";"J113250";"4";"Magnetar";"P060";"N766"
"31001468";"J143841";"4";;"P060";"N766"
"31001467";"J131553";"4";;"P060";"N766"
"31001455";"J105726";"4";;"U574";"X877"
"31001454";"J234421";"4";;"U574";"X877"
"31001453";"J104649";"4";"Magnetar";"U574";"H900"
"31001452";"J150112";"4";"Red Giant";"U574";"H900"
"31001451";"J154631";"4";"Red Giant";"U574";"H900"
"31001450";"J105346";"4";"Wolf-Rayet Star";"U574";"H900"
"31001449";"J111404";"4";"Cataclysmic Variable";"U574";"H900"
"31001448";"J161119";"4";;"U574";"H900"
"31001447";"J171344";"4";"Red Giant";"U574";"C247"
"31001456";"J111758";"4";"Cataclysmic Variable";"U574";"X877"
"31001457";"J142923";"4";;"U574";"X877"
"31001466";"J111555";"4";;"P060";"N766"
"31001465";"J213820";"4";;"P060";"C247"
"31001464";"J153215";"4";"Wolf-Rayet Star";"P060";"C247"
"31001463";"J113754";"4";"Magnetar";"P060";"C247"
"31001462";"J125302";"4";;"P060";"C247"
"31001461";"J165020";"4";"Wolf-Rayet Star";"P060";"C247"
"31001460";"J162226";"4";"Red Giant";"P060";"C247"
"31001459";"J115118";"4";;"U574";"X877"
"31001458";"J114026";"4";;"U574";"X877"
"31001446";"J134716";"4";;"U574";"C247"
"31001535";"J161815";"4";;"X877";"C247"
"31001523";"J135836";"4";"Pulsar";"X877";"C247"
"31001522";"J210333";"4";;"X877";"C247"
"31001521";"J141322";"4";"Pulsar";"X877";"C247"
"31001520";"J172512";"4";;"X877";"C247"
"31001519";"J235219";"4";;"X877";"P060"
"31001518";"J145238";"4";;"X877";"P060"
"31001517";"J130944";"4";;"X877";"P060"
"31001516";"J113727";"4";"Magnetar";"X877";"P060"
"31001515";"J151353";"4";"Black Hole";"X877";"P060"
"31001524";"J101915";"4";"Magnetar";"X877";"C247"
"31001525";"J130203";"4";"Wolf-Rayet Star";"X877";"C247"
"31001534";"J103242";"4";"Cataclysmic Variable";"X877";"C247"
"31001533";"J144401";"4";"Red Giant";"X877";"C247"
"31001532";"J114355";"4";"Cataclysmic Variable";"X877";"C247"
"31001531";"J1226-0";"4";;"X877";"C247"
"31001530";"J130332";"4";;"X877";"C247"
"31001529";"J150637";"4";;"X877";"C247"
"31001528";"J121623";"4";"Pulsar";"X877";"C247"
"31001527";"J131208";"4";"Black Hole";"X877";"C247"
"31001526";"J110719";"4";;"X877";"C247"
"31001514";"J151720";"4";;"X877";"P060"
"31001513";"J115026";"4";"Black Hole";"X877";"P060"
"31001512";"J145452";"4";;"X877";"N766"
"31001500";"J142355";"4";"Red Giant";"P060";"C247"
"31001499";"J212417";"4";"Cataclysmic Variable";"P060";"X877"
"31001498";"J110016";"4";"Red Giant";"P060";"X877"
"31001497";"J122155";"4";"Wolf-Rayet Star";"P060";"X877"
"31001496";"J101126";"4";;"P060";"X877"
"31001495";"J105411";"4";;"P060";"X877"
"31001494";"J203952";"4";;"P060";"X877"
"31001493";"J163641";"4";"Black Hole";"P060";"X877"
"31001492";"J104603";"4";"Pulsar";"P060";"N766"
"31001501";"J121347";"4";"Cataclysmic Variable";"P060";"C247"
"31001502";"J172915";"4";;"P060";"C247"
"31001511";"J134851";"4";"Wolf-Rayet Star";"X877";"N766"
"31001510";"J214308";"4";;"X877";"N766"
"31001509";"J155711";"4";"Wolf-Rayet Star";"X877";"N766"
"31001508";"J144732";"4";"Magnetar";"X877";"N766"
"31001507";"J125247";"4";;"X877";"N766"
"31001506";"J143946";"4";"Pulsar";"X877";"N766"
"31001505";"J120643";"4";"Pulsar";"P060";"C247"
"31001504";"J211258";"4";;"P060";"C247"
"31001503";"J155416";"4";;"P060";"C247"
"31001491";"J103704";"4";"Magnetar";"P060";"N766"
"31001760";"J101315";"4";;"C247";"N766"
"31001748";"J142800";"4";"Magnetar";"C247";"H900"
"31001747";"J151757";"4";;"C247";"H900"
"31001746";"J113508";"4";;"C247";"H900"
"31001745";"J150944";"4";"Magnetar";"C247";"H900"
"31001744";"J160156";"4";;"C247";"H900"
"31001743";"J134333";"4";;"C247";"H900"
"31001742";"J140932";"4";"Wolf-Rayet Star";"C247";"H900"
"31001741";"J102055";"4";;"C247";"H900"
"31001740";"J105835";"4";;"C247";"H900"
"31001749";"J170642";"4";"Pulsar";"C247";"H900"
"31001750";"J130451";"4";"Wolf-Rayet Star";"C247";"H900"
"31001759";"J141740";"4";"Pulsar";"C247";"N766"
"31001758";"J132735";"4";;"C247";"U574"
"31001757";"J135543";"4";;"C247";"U574"
"31001756";"J164659";"4";;"C247";"U574"
"31001755";"J145749";"4";"Black Hole";"C247";"U574"
"31001754";"J155831";"4";;"C247";"U574"
"31001753";"J100001";"4";;"C247";"U574"
"31001752";"J225133";"4";"Red Giant";"C247";"H900"
"31001751";"J113158";"4";"Red Giant";"C247";"H900"
"31001739";"J142335";"4";;"C247";"H900"
"31001738";"J160016";"4";;"C247";"H900"
"31001737";"J132144";"4";"Red Giant";"C247";"H900"
"31001725";"J123746";"4";;"C247";"X877"
"31001724";"J104723";"4";"Pulsar";"C247";"X877"
"31001723";"J112404";"4";"Magnetar";"C247";"X877"
"31001722";"J131704";"4";;"C247";"X877"
"31001721";"J114408";"4";;"C247";"X877"
"31001720";"J145739";"4";;"C247";"X877"
"31001719";"J103631";"4";;"C247";"P060"
"31001718";"J163217";"4";"Cataclysmic Variable";"C247";"P060"
"31001717";"J164025";"4";;"C247";"P060"
"31001726";"J225441";"4";"Magnetar";"C247";"X877"
"31001727";"J111629";"4";"Cataclysmic Variable";"C247";"X877"
"31001736";"J204853";"4";;"C247";"H900"
"31001735";"J110417";"4";;"C247";"H900"
"31001734";"J142117";"4";;"C247";"H900"
"31001733";"J111009";"4";;"C247";"X877"
"31001732";"J160032";"4";"Black Hole";"C247";"X877"
"31001731";"J133013";"4";"Red Giant";"C247";"X877"
"31001730";"J210247";"4";;"C247";"X877"
"31001729";"J144743";"4";"Wolf-Rayet Star";"C247";"X877"
"31001728";"J140154";"4";"Red Giant";"C247";"X877"
"31001716";"J103228";"4";;"C247";"P060"
"31001805";"J125316";"4";"Magnetar";"H900";"C247"
"31001793";"J151416";"4";"Wolf-Rayet Star";"H900";"N766"
"31001792";"J140053";"4";;"H900";"N766"
"31001791";"J144845";"4";;"H900";"N766"
"31001790";"J113453";"4";"Magnetar";"H900";"N766"
"31001789";"J113152";"4";;"H900";"N766"
"31001788";"J141316";"4";;"H900";"X877"
"31001787";"J165105";"4";"Cataclysmic Variable";"H900";"X877"
"31001786";"J143902";"4";;"H900";"X877"
"31001785";"J133931";"4";"Magnetar";"H900";"X877"
"31001794";"J100846";"4";"Black Hole";"H900";"N766"
"31001795";"J165943";"4";"Wolf-Rayet Star";"H900";"C247"
"31001804";"J164528";"4";"Pulsar";"H900";"C247"
"31001803";"J103120";"4";"Cataclysmic Variable";"H900";"C247"
"31001802";"J122503";"4";;"H900";"C247"
"31001801";"J215455";"4";;"H900";"C247"
"31001800";"J224031";"4";"Pulsar";"H900";"C247"
"31001799";"J150656";"4";"Black Hole";"H900";"C247"
"31001798";"J212627";"4";"Black Hole";"H900";"C247"
"31001797";"J154854";"4";;"H900";"C247"
"31001796";"J103538";"4";;"H900";"C247"
"31001784";"J132740";"4";;"H900";"X877"
"31001783";"J130330";"4";"Pulsar";"H900";"X877"
"31001782";"J173638";"4";;"H900";"C247"
"31001770";"J111753";"4";"Pulsar";"H900";"C247"
"31001769";"J104729";"4";"Red Giant";"H900";"C247"
"31001768";"J154321";"4";;"H900";"C247"
"31001767";"J171430";"4";"Magnetar";"H900";"C247"
"31001766";"J110915";"4";;"H900";"C247"
"31001765";"J122728";"4";;"H900";"C247"
"31001764";"J135807";"4";;"C247";"N766"
"31001763";"J113813";"4";"Pulsar";"C247";"N766"
"31001762";"J105621";"4";"Red Giant";"C247";"N766"
"31001771";"J140823";"4";;"H900";"X877"
"31001772";"J161357";"4";"Black Hole";"H900";"X877"
"31001781";"J165058";"4";;"H900";"C247"
"31001780";"J170151";"4";"Pulsar";"H900";"C247"
"31001779";"J172502";"4";;"H900";"C247"
"31001778";"J105858";"4";"Wolf-Rayet Star";"H900";"C247"
"31001777";"J103213";"4";;"H900";"C247"
"31001776";"J155959";"4";;"H900";"X877"
"31001775";"J124224";"4";;"H900";"X877"
"31001774";"J113950";"4";;"H900";"X877"
"31001773";"J162205";"4";;"H900";"X877"
"31001761";"J123345";"4";;"C247";"N766"
"31001670";"J212838";"4";;"C247";"N766"
"31001658";"J225111";"4";;"C247";"P060"
"31001657";"J125929";"4";;"C247";"P060"
"31001656";"J223824";"4";;"C247";"X877"
"31001655";"J101042";"4";"Cataclysmic Variable";"C247";"X877"
"31001654";"J123753";"4";;"C247";"X877"
"31001653";"J152720";"4";"Magnetar";"C247";"X877"
"31001652";"J145848";"4";"Red Giant";"C247";"X877"
"31001651";"J151303";"4";"Red Giant";"C247";"X877"
"31001650";"J162231";"4";;"C247";"X877"
"31001659";"J135346";"4";;"C247";"P060"
"31001660";"J144120";"4";"Black Hole";"C247";"P060"
"31001669";"J101145";"4";"Pulsar";"C247";"H900"
"31001668";"J215758";"4";;"C247";"H900"
"31001667";"J112215";"4";;"C247";"H900"
"31001666";"J103141";"4";"Black Hole";"C247";"H900"
"31001665";"J163444";"4";;"C247";"H900"
"31001664";"J141001";"4";;"C247";"H900"
"31001663";"J231710";"4";"Magnetar";"C247";"H900"
"31001662";"J111007";"4";;"C247";"P060"
"31001661";"J215743";"4";;"C247";"P060"
"31001649";"J154102";"4";;"X877";"C247"
"31001648";"J144329";"4";;"X877";"C247"
"31001647";"J211817";"4";"Pulsar";"X877";"C247"
"31001635";"J143922";"4";;"X877";"N766"
"31001634";"J115528";"4";;"X877";"N766"
"31001633";"J164835";"4";"Black Hole";"X877";"N766"
"31001632";"J212028";"4";"Magnetar";"X877";"N766"
"31001631";"J223312";"4";;"X877";"N766"
"31001630";"J141021";"4";;"X877";"C247"
"31001629";"J145535";"4";;"X877";"C247"
"31001628";"J145944";"4";;"X877";"C247"
"31001627";"J155200";"4";;"X877";"C247"
"31001636";"J225234";"4";;"X877";"N766"
"31001637";"J165645";"4";"Pulsar";"X877";"N766"
"31001646";"J113227";"4";"Pulsar";"X877";"C247"
"31001645";"J104624";"4";;"X877";"C247"
"31001644";"J152633";"4";;"X877";"C247"
"31001643";"J104404";"4";;"X877";"P060"
"31001642";"J121558";"4";;"X877";"P060"
"31001641";"J112450";"4";;"X877";"P060"
"31001640";"J141220";"4";"Magnetar";"X877";"P060"
"31001639";"J101129";"4";;"X877";"P060"
"31001638";"J100142";"4";;"X877";"P060"
"31001626";"J150044";"4";;"X877";"C247"
"31001715";"J155249";"4";"Pulsar";"C247";"P060"
"31001703";"J121847";"4";;"C247";"H900"
"31001702";"J141425";"4";;"C247";"H900"
"31001701";"J130810";"4";"Red Giant";"C247";"H900"
"31001700";"J114133";"4";"Magnetar";"C247";"N766"
"31001699";"J151021";"4";;"C247";"N766"
"31001698";"J144135";"4";"Black Hole";"C247";"N766"
"31001697";"J214440";"4";;"C247";"N766"
"31001696";"J140246";"4";;"C247";"N766"
"31001695";"J224754";"4";;"C247";"N766"
"31001704";"J150805";"4";;"C247";"H900"
"31001705";"J140810";"4";;"C247";"H900"
"31001714";"J164031";"4";;"C247";"P060"
"31001713";"J111644";"4";"Cataclysmic Variable";"C247";"P060"
"31001712";"J121006";"4";"Pulsar";"C247";"H900"
"31001711";"J213429";"4";"Red Giant";"C247";"H900"
"31001710";"J144131";"4";;"C247";"H900"
"31001709";"J215101";"4";;"C247";"H900"
"31001708";"J205922";"4";"Black Hole";"C247";"H900"
"31001707";"J114735";"4";;"C247";"H900"
"31001706";"J141104";"4";;"C247";"H900"
"31001694";"J123947";"4";"Cataclysmic Variable";"C247";"X877"
"31001693";"J115658";"4";;"C247";"X877"
"31001692";"J100830";"4";;"C247";"X877"
"31001680";"J155214";"4";;"C247";"N766"
"31001679";"J114530";"4";"Cataclysmic Variable";"C247";"N766"
"31001678";"J162656";"4";;"C247";"N766"
"31001677";"J113551";"4";"Red Giant";"C247";"N766"
"31001676";"J101535";"4";"Pulsar";"C247";"N766"
"31001675";"J124236";"4";"Cataclysmic Variable";"C247";"N766"
"31001674";"J162831";"4";;"C247";"N766"
"31001673";"J170445";"4";;"C247";"N766"
"31001672";"J115554";"4";;"C247";"N766"
"31001681";"J102336";"4";;"C247";"N766"
"31001682";"J123352";"4";;"C247";"N766"
"31001691";"J102045";"4";"Pulsar";"C247";"X877"
"31001690";"J170305";"4";"Black Hole";"C247";"X877"
"31001689";"J162816";"4";"Magnetar";"C247";"X877"
"31001688";"J160046";"4";;"C247";"X877"
"31001687";"J134354";"4";;"C247";"X877"
"31001686";"J233909";"4";;"C247";"X877"
"31001685";"J204230";"4";;"C247";"X877"
"31001684";"J100107";"4";;"C247";"X877"
"31001683";"J100937";"4";"Cataclysmic Variable";"C247";"X877"
"31001671";"J111458";"4";;"C247";"N766"
"31001879";"J165611";"4";"Black Hole";"C247";"P060"
"31001859";"J101957";"4";"Wolf-Rayet Star";"C247";"N766"
"31001858";"J141647";"4";;"C247";"N766"
"31001857";"J220215";"4";"Pulsar";"C247";"X877"
"31001856";"J152502";"4";;"C247";"X877"
"31001855";"J222125";"4";"Black Hole";"C247";"X877"
"31001854";"J140720";"4";;"C247";"X877"
"31001853";"J154407";"4";;"C247";"X877"
"31001852";"J225530";"4";"Magnetar";"C247";"X877"
"31001851";"J161029";"4";;"H900";"U574"
"31001850";"J224558";"4";;"H900";"U574"
"31001849";"J120134";"4";"Pulsar";"H900";"U574"
"31001848";"J120131";"4";;"H900";"U574"
"31001847";"J134216";"4";"Wolf-Rayet Star";"H900";"U574"
"31001846";"J154824";"4";"Wolf-Rayet Star";"H900";"U574"
"31001845";"J120844";"4";;"H900";"P060"
"31001844";"J104948";"4";"Cataclysmic Variable";"H900";"P060"
"31001860";"J223808";"4";"Black Hole";"C247";"N766"
"31001861";"J105433";"4";;"C247";"N766"
"31001862";"J153722";"4";"Magnetar";"C247";"N766"
"31001878";"J131624";"4";"Magnetar";"C247";"P060"
"31001877";"J134459";"4";;"C247";"P060"
"31001876";"J112722";"4";"Magnetar";"C247";"X877"
